customer_id,gender,age,region,tenure_months,contract_type,payment_method,internet_service,customer_segment,monthly_charges,total_charges,usage_hours,support_tickets,satisfaction_score,churn
CUST1892,Male,35.0,East,23,One-Year,UPI,DSL,Basic,49.33,1050.04,37.7,1,9.2,0
CUST1890,Male,19.0,South,23,Month-to-Month,Credit Card,DSL,Standard,65.66,1488.69,31.9,1,10.0,0
CUST1011,Female,35.0,West,31,Two-Year,Electronic Check,DSL,Standard,68.82,2060.93,29.6,1,9.3,0
CUST1396,Female,25.0,North,12,One-Year,Electronic Check,Fiber,Premium,104.12,1300.01,34.3,3,6.7,1
CUST1762,Male,69.0,East,12,Month-to-Month,Bank Transfer,Fiber,Premium,103.2,1272.81,38.2,0,7.1,1
CUST1555,Male,58.0,East,5,Month-to-Month,Electronic Check,No Internet,Basic,22.07,105.39,11.0,7,7.7,0
CUST1042,Female,47.0,South,23,Month-to-Month,UPI,Fiber,Standard,77.05,1874.19,18.9,1,10.0,0
CUST1167,Female,34.0,North,11,Month-to-Month,Credit Card,Fiber,Standard,74.49,858.94,77.1,3,5.9,1
CUST1416,Male,56.0,North,5,Month-to-Month,Electronic Check,Fiber,Standard,77.91,378.86,63.2,4,6.1,1
CUST1576,Female,53.0,East,72,One-Year,Bank Transfer,Fiber,Standard,89.29,6318.15,53.3,4,9.1,0
CUST1267,Male,64.0,North,31,Month-to-Month,Electronic Check,Fiber,Premium,104.51,3241.43,49.6,2,9.8,0
CUST1914,Female,45.0,North,30,Month-to-Month,Electronic Check,Fiber,Standard,72.45,2072.35,60.7,2,8.9,0
CUST1426,Male,41.0,South,5,Month-to-Month,Bank Transfer,Fiber,Basic,50.38,248.26,53.5,6,5.4,1
CUST1690,Male,32.0,North,20,Two-Year,Electronic Check,Fiber,Standard,82.07,1756.95,49.3,2,7.3,0
CUST1544,Male,44.0,East,37,Month-to-Month,Credit Card,Fiber,Basic,52.08,1885.23,45.4,2,9.2,0
CUST2127,Female,46.0,North,32,Month-to-Month,Electronic Check,DSL,Standard,67.43,2216.74,44.5,1,8.3,1
CUST1674,Female,56.0,West,9,Two-Year,Electronic Check,DSL,Standard,53.64,477.77,17.1,3,7.4,0
CUST1689,Female,60.0,South,72,Two-Year,Bank Transfer,DSL,Standard,58.39,4426.55,58.3,2,10.0,0
CUST2132,Male,28.0,West,14,Month-to-Month,Credit Card,Fiber,Basic,49.72,694.8,25.1,3,6.2,0
CUST2181,Male,58.0,North,20,One-Year,UPI,DSL,Standard,61.67,1268.43,59.8,2,9.0,0
CUST1993,Male,49.0,North,17,Month-to-Month,Electronic Check,Fiber,Standard,78.24,1376.05,35.2,1,9.9,0
CUST1893,Male,32.0,North,15,Month-to-Month,Electronic Check,DSL,Basic,44.06,603.97,23.1,2,6.2,1
CUST1257,Male,29.0,South,57,One-Year,Credit Card,DSL,Basic,38.18,2185.93,23.8,2,9.9,0
CUST1335,Female,24.0,South,43,Month-to-Month,Electronic Check,DSL,Basic,47.27,2059.14,21.9,0,10.0,0
CUST1015,Male,55.0,South,4,Month-to-Month,Bank Transfer,,Basic,63.78,255.23,39.5,7,5.9,1
CUST1912,Female,31.0,North,27,One-Year,UPI,No Internet,Standard,46.81,1250.67,20.9,2,10.0,0
CUST1324,Female,36.0,East,1,Month-to-Month,Electronic Check,DSL,Standard,74.1,70.01,30.0,3,8.6,0
CUST1607,Male,54.0,South,32,Month-to-Month,Electronic Check,Fiber,Basic,45.37,,54.9,4,7.4,1
CUST2058,Female,28.0,North,43,Month-to-Month,Credit Card,DSL,Standard,64.54,2748.91,17.4,2,9.6,1
CUST1798,Female,54.0,West,12,Month-to-Month,Electronic Check,DSL,Standard,68.51,741.75,85.1,2,6.4,1
CUST1222,Female,47.0,South,8,Month-to-Month,,DSL,Standard,58.22,493.44,29.7,0,9.1,1
CUST1179,Female,48.0,South,72,Two-Year,UPI,No Internet,Standard,46.21,3140.42,15.1,2,8.1,0
CUST1099,Female,20.0,South,6,Month-to-Month,,DSL,Basic,31.62,204.52,43.4,4,9.6,1
CUST1521,Male,23.0,North,21,Month-to-Month,Bank Transfer,DSL,Standard,85.39,1814.35,39.4,0,8.1,1
CUST1022,Female,43.0,West,37,One-Year,Credit Card,DSL,Basic,46.69,1741.34,37.6,2,10.0,0
CUST1356,Female,38.0,West,9,Two-Year,UPI,Fiber,Basic,65.5,605.72,46.7,3,6.3,0
CUST1733,Male,48.0,West,36,Month-to-Month,Credit Card,Fiber,Premium,111.58,3775.56,108.6,2,8.3,0
CUST1971,Male,33.0,North,3,Month-to-Month,UPI,DSL,Basic,37.92,118.02,21.2,2,7.2,0
CUST2116,Male,61.0,North,7,One-Year,Credit Card,DSL,Basic,43.09,318.7,47.5,4,5.2,0
CUST1611,Female,53.0,South,34,Two-Year,Credit Card,DSL,Basic,48.07,1568.07,14.0,1,9.4,1
CUST2149,Female,37.0,North,46,Two-Year,Electronic Check,DSL,Standard,56.94,2555.64,27.1,1,9.3,0
CUST1340,Male,57.0,West,50,Month-to-Month,Electronic Check,DSL,Premium,94.35,4261.72,40.8,5,7.4,1
CUST1431,Female,37.0,West,13,Month-to-Month,Credit Card,No Internet,Standard,46.26,641.67,20.0,1,9.1,0
CUST1790,Male,50.0,North,21,Month-to-Month,Electronic Check,Fiber,Basic,41.12,889.43,31.5,2,6.3,1
CUST1217,Male,55.0,South,20,Two-Year,Electronic Check,DSL,Standard,67.56,1338.88,35.2,2,7.6,0
CUST1203,Male,25.0,South,20,One-Year,Electronic Check,Fiber,Basic,48.24,982.46,47.4,2,8.3,0
CUST1916,Male,51.0,North,72,One-Year,Credit Card,DSL,Basic,48.03,3701.78,53.5,0,9.9,1
CUST1933,Female,39.0,West,8,Month-to-Month,Credit Card,No Internet,Standard,66.88,574.39,87.4,0,9.0,0
CUST1093,Male,44.0,South,12,Two-Year,Credit Card,Fiber,Standard,93.24,1088.77,61.6,3,5.5,0
CUST2191,Male,24.0,East,29,Month-to-Month,Electronic Check,DSL,Basic,24.62,699.14,21.2,0,10.0,0
CUST1068,Male,19.0,South,28,One-Year,Credit Card,Fiber,Basic,57.83,1599.77,35.5,2,8.6,0
CUST1905,Female,18.0,East,11,Month-to-Month,Credit Card,Fiber,Premium,106.3,1116.34,77.3,3,5.5,1
CUST1284,Female,18.0,East,25,Month-to-Month,UPI,No Internet,Premium,88.43,2180.39,31.4,4,6.4,1
CUST1696,Female,23.0,East,11,Month-to-Month,Credit Card,No Internet,Basic,19.14,204.76,1.0,2,8.4,0
CUST1085,Male,49.0,West,18,Month-to-Month,Electronic Check,DSL,Premium,86.95,1754.56,59.6,1,,0
CUST1434,Male,34.0,West,19,One-Year,Electronic Check,DSL,Standard,65.15,1183.37,47.1,2,9.0,0
CUST2102,Female,21.0,South,12,Month-to-Month,Credit Card,Fiber,Standard,78.01,932.04,27.8,6,5.0,1
CUST1153,Female,47.0,South,32,Two-Year,Bank Transfer,No Internet,Basic,26.45,828.73,13.3,2,10.0,0
CUST1075,Male,39.0,South,18,Month-to-Month,UPI,DSL,Standard,64.11,1159.58,34.9,1,9.9,0
CUST2047,Female,62.0,East,23,One-Year,Electronic Check,,Basic,56.01,1242.26,54.0,2,9.6,0
CUST1580,Male,41.0,North,16,One-Year,Bank Transfer,Fiber,Premium,101.73,1454.32,73.7,4,5.2,1
CUST1446,Female,51.0,South,14,Month-to-Month,Electronic Check,DSL,Standard,58.47,788.82,38.4,0,8.8,0
CUST1703,Female,38.0,North,9,One-Year,Credit Card,DSL,Basic,40.7,312.38,11.9,0,9.8,0
CUST1188,Female,26.0,West,25,Month-to-Month,Credit Card,No Internet,Standard,58.38,1370.56,40.6,0,7.8,1
CUST1271,Male,30.0,North,5,Month-to-Month,Electronic Check,Fiber,Basic,56.6,266.34,38.3,6,,1
CUST1236,Male,27.0,North,12,Month-to-Month,Bank Transfer,No Internet,Standard,45.41,583.25,3.9,0,7.4,0
CUST1487,Male,54.0,South,71,Two-Year,Bank Transfer,DSL,Standard,61.3,4771.93,37.6,1,10.0,0
CUST2164,Male,27.0,East,18,Two-Year,Credit Card,DSL,Premium,91.74,1724.42,28.2,1,8.7,1
CUST1559,Male,50.0,West,24,Two-Year,Electronic Check,DSL,Basic,40.68,980.71,10.6,1,9.9,0
CUST1117,Female,23.0,North,8,Month-to-Month,UPI,DSL,Basic,47.62,372.15,37.9,3,,0
CUST1637,Female,31.0,South,5,Month-to-Month,UPI,Fiber,Standard,82.56,409.8,47.2,10,3.6,1
CUST2081,Female,40.0,North,32,One-Year,Electronic Check,Fiber,Premium,101.16,2747.02,76.5,1,7.5,0
CUST1750,Male,55.0,West,1,Month-to-Month,Electronic Check,Fiber,Basic,54.99,54.11,105.5,2,8.7,1
CUST1512,Male,47.0,West,8,One-Year,Bank Transfer,Fiber,Basic,50.44,377.85,48.7,3,7.2,1
CUST1633,Male,27.0,North,28,Month-to-Month,Bank Transfer,Fiber,Standard,73.06,2124.93,93.0,6,6.4,0
CUST1793,Male,49.0,North,13,One-Year,Bank Transfer,Fiber,Standard,85.05,1222.76,32.0,7,5.0,0
CUST2018,Male,43.0,West,8,Month-to-Month,Credit Card,Fiber,Basic,55.26,427.91,48.7,2,7.3,1
CUST1861,Female,26.0,North,41,One-Year,Credit Card,Fiber,Premium,107.39,4558.24,24.7,2,7.8,0
CUST1126,Male,47.0,South,72,Two-Year,UPI,Fiber,Basic,56.45,4196.44,48.5,2,10.0,0
CUST1116,Female,46.0,East,5,Month-to-Month,Bank Transfer,DSL,Basic,44.77,225.67,,1,10.0,0
CUST1473,Male,37.0,North,36,Month-to-Month,Electronic Check,DSL,Standard,57.0,1983.24,60.3,1,10.0,0
CUST1740,Male,47.0,North,10,Month-to-Month,Electronic Check,No Internet,Standard,43.0,425.77,11.6,2,8.5,0
CUST2004,Female,53.0,South,26,Two-Year,Bank Transfer,DSL,Premium,82.63,2255.04,21.3,1,9.5,0
CUST1057,Female,57.0,West,7,Month-to-Month,Credit Card,DSL,Standard,63.82,448.3,29.9,6,2.9,1
CUST1603,Female,45.0,East,30,One-Year,Bank Transfer,Fiber,Basic,51.94,1611.61,37.1,3,8.4,1
CUST1786,Female,,North,1,One-Year,Electronic Check,DSL,Standard,56.83,58.4,47.9,6,2.6,1
CUST1982,Female,18.0,West,13,Two-Year,UPI,DSL,Basic,30.77,416.34,31.1,1,8.3,0
CUST1656,Female,31.0,North,17,One-Year,Electronic Check,Fiber,Standard,75.29,1251.27,81.0,1,9.5,0
CUST1963,Male,40.0,South,72,One-Year,UPI,No Internet,Basic,21.3,,,0,10.0,0
CUST1932,Male,19.0,West,32,Month-to-Month,Bank Transfer,DSL,Standard,56.09,1975.44,19.3,0,9.2,0
CUST1105,Female,31.0,West,12,Month-to-Month,Electronic Check,DSL,Premium,90.25,1082.38,37.1,0,10.0,0
CUST1635,Male,41.0,North,21,One-Year,Electronic Check,Fiber,Basic,64.11,1334.39,32.8,3,6.8,1
CUST1369,Female,31.0,South,12,Two-Year,Electronic Check,Fiber,Standard,79.19,905.97,92.3,3,8.1,1
CUST1268,Male,30.0,East,14,One-Year,Bank Transfer,Fiber,Basic,52.84,790.87,50.1,3,7.8,1
CUST1655,Male,36.0,West,8,Month-to-Month,Electronic Check,DSL,Basic,41.58,335.32,40.6,1,9.9,1
CUST1046,Male,46.0,East,13,Month-to-Month,Credit Card,Fiber,Basic,43.81,575.97,,5,8.4,1
CUST1349,Male,23.0,North,5,Month-to-Month,Electronic Check,Fiber,Standard,70.13,328.28,29.8,5,6.3,1
CUST1773,Female,33.0,South,72,Two-Year,Electronic Check,DSL,Premium,83.88,6012.25,30.3,1,10.0,0
CUST1195,Male,40.0,North,34,Two-Year,Bank Transfer,,Standard,75.37,2766.22,62.9,2,8.6,0
CUST1102,Male,48.0,East,27,Two-Year,Credit Card,Fiber,Premium,105.77,3124.61,41.4,3,6.0,0
CUST1004,Male,44.0,North,37,Two-Year,UPI,DSL,Basic,42.01,1627.96,31.1,1,10.0,0
CUST1619,Male,24.0,East,14,Month-to-Month,Bank Transfer,Fiber,Basic,62.57,836.73,42.5,4,8.1,0
CUST2002,Male,49.0,West,8,One-Year,UPI,DSL,Standard,57.23,461.85,17.6,5,8.1,0
CUST1052,Female,18.0,North,41,One-Year,Electronic Check,DSL,Premium,95.03,4111.95,46.8,1,8.6,0
CUST1263,Male,36.0,South,21,Month-to-Month,Credit Card,Fiber,Standard,77.0,1630.62,38.1,3,5.1,1
CUST2097,Female,44.0,North,41,One-Year,Credit Card,DSL,Basic,47.62,2010.2,12.0,3,8.4,0
CUST1443,Male,36.0,North,29,Month-to-Month,UPI,Fiber,Premium,95.39,3005.67,,2,9.0,0
CUST1983,Male,42.0,North,72,One-Year,UPI,DSL,Standard,71.7,4806.12,,1,9.0,0
CUST1782,Male,52.0,West,24,Month-to-Month,Electronic Check,Fiber,Standard,87.71,2307.9,83.8,1,8.3,0
CUST1855,Male,30.0,South,72,Two-Year,Credit Card,,Basic,61.17,4432.85,45.6,4,7.6,0
CUST1691,Female,,East,13,Two-Year,Electronic Check,DSL,Basic,28.76,380.08,56.5,2,9.1,0
CUST1304,Female,35.0,West,24,One-Year,Credit Card,DSL,Standard,53.1,1185.29,30.1,2,7.2,0
CUST1341,Female,40.0,North,72,Two-Year,Electronic Check,DSL,Premium,89.05,5938.93,46.2,0,10.0,0
CUST1876,Male,68.0,West,10,Month-to-Month,Credit Card,Fiber,Basic,47.8,456.53,66.4,0,9.9,0
CUST1313,Male,63.0,East,12,Month-to-Month,Credit Card,No Internet,Basic,33.93,397.28,64.4,0,8.4,1
CUST1149,Male,37.0,North,15,Month-to-Month,Electronic Check,DSL,Standard,63.63,940.07,51.8,2,8.9,0
CUST1124,Male,48.0,South,49,Two-Year,UPI,DSL,Basic,43.88,2065.04,16.8,0,10.0,0
CUST2067,Female,57.0,South,25,Month-to-Month,Credit Card,DSL,Premium,85.36,2211.37,37.2,3,7.3,1
CUST1574,Female,,East,9,Month-to-Month,Bank Transfer,DSL,Standard,55.68,472.79,42.8,0,9.6,0
CUST1697,Female,24.0,North,41,Month-to-Month,Bank Transfer,Fiber,Basic,62.39,2581.17,35.8,4,9.4,0
CUST1664,Male,48.0,East,6,Month-to-Month,Bank Transfer,Fiber,Basic,45.29,270.93,36.0,7,6.2,0
CUST1050,Male,42.0,North,2,One-Year,Electronic Check,Fiber,Standard,85.75,168.48,49.2,3,6.8,1
CUST1726,Male,26.0,South,21,One-Year,Electronic Check,Fiber,Basic,45.97,895.8,33.4,1,8.8,0
CUST1799,Female,43.0,South,72,Two-Year,Bank Transfer,DSL,Basic,45.56,3212.21,12.5,3,9.7,0
CUST1833,Female,43.0,South,21,Month-to-Month,Credit Card,Fiber,Premium,102.83,2209.56,35.1,1,,0
CUST1353,Female,27.0,South,10,Month-to-Month,Bank Transfer,Fiber,Standard,80.25,834.79,90.3,3,8.6,0
CUST2157,Male,44.0,South,9,Two-Year,UPI,Fiber,Premium,103.81,,20.2,2,7.2,0
CUST1142,Female,51.0,South,13,Month-to-Month,UPI,DSL,Basic,50.02,609.12,15.3,2,9.3,0
CUST1470,Male,18.0,South,56,One-Year,Credit Card,No Internet,Standard,55.16,3277.75,57.0,2,10.0,0
CUST1653,Male,38.0,East,10,One-Year,Credit Card,Fiber,Standard,72.65,735.95,79.1,3,8.3,0
CUST1399,Male,48.0,North,6,One-Year,Electronic Check,DSL,Premium,90.02,554.6,75.6,5,6.8,1
CUST1908,Male,20.0,South,64,One-Year,Bank Transfer,Fiber,Premium,98.81,6212.74,47.4,3,8.8,0
CUST1926,Male,58.0,South,10,Month-to-Month,Bank Transfer,DSL,Basic,41.32,422.65,21.6,1,9.7,0
CUST1320,Female,42.0,South,21,Month-to-Month,Electronic Check,DSL,Basic,21.59,423.96,24.9,1,7.0,1
CUST1019,Female,18.0,North,30,Two-Year,UPI,DSL,Premium,92.12,2791.95,63.5,5,8.3,1
CUST1684,Female,26.0,South,20,One-Year,UPI,No Internet,Basic,27.42,540.94,20.0,2,7.1,1
CUST1035,Male,60.0,North,15,Two-Year,,DSL,Premium,76.23,1231.57,36.3,1,,0
CUST1824,Female,46.0,South,13,Month-to-Month,Bank Transfer,Fiber,Standard,64.52,826.73,49.5,3,8.6,0
CUST1505,Female,49.0,West,23,One-Year,Electronic Check,DSL,Basic,34.7,834.34,13.6,0,10.0,0
CUST1827,Male,49.0,South,4,Month-to-Month,Electronic Check,DSL,Premium,75.68,287.41,42.0,4,6.4,1
CUST2075,Male,41.0,North,5,Month-to-Month,Electronic Check,DSL,Standard,59.22,261.04,49.6,4,7.5,1
CUST1407,Female,32.0,North,34,One-Year,Electronic Check,No Internet,Basic,27.52,980.1,12.4,1,10.0,0
CUST1817,Female,41.0,North,32,Month-to-Month,Electronic Check,DSL,Basic,49.89,1518.26,19.2,2,8.0,0
CUST1537,Male,46.0,North,3,Month-to-Month,UPI,DSL,Standard,67.41,209.53,37.3,4,5.9,1
CUST1758,Male,39.0,West,10,Two-Year,Credit Card,DSL,Standard,56.49,558.75,35.7,2,10.0,0
CUST2073,Female,38.0,West,10,Month-to-Month,Electronic Check,Fiber,Standard,77.5,752.38,26.2,3,5.8,1
CUST1903,Male,41.0,West,72,Two-Year,Credit Card,DSL,Basic,48.52,3335.18,30.6,1,10.0,0
CUST1038,Male,32.0,North,3,Month-to-Month,UPI,Fiber,Basic,60.74,179.29,57.5,3,7.2,1
CUST1175,Male,,North,1,One-Year,Credit Card,Fiber,Premium,96.62,96.01,71.4,6,5.3,0
CUST1245,Female,65.0,East,27,Two-Year,Credit Card,No Internet,Basic,24.35,649.79,19.6,1,10.0,0
CUST1810,Male,48.0,North,5,Month-to-Month,Credit Card,Fiber,Basic,68.55,341.88,51.4,8,3.1,1
CUST2089,Male,34.0,South,16,Month-to-Month,Bank Transfer,Fiber,Basic,64.59,1065.34,23.8,2,8.1,1
CUST1973,Female,68.0,North,8,Month-to-Month,Credit Card,DSL,Premium,83.13,667.69,12.0,3,6.2,1
CUST1784,Female,46.0,East,41,Month-to-Month,UPI,DSL,Standard,64.86,2887.36,32.8,0,10.0,0
CUST2190,Male,28.0,East,48,Two-Year,Credit Card,Fiber,Standard,80.32,4019.93,28.1,3,8.3,0
CUST1489,Female,45.0,South,5,Month-to-Month,Electronic Check,DSL,Premium,84.67,442.43,26.3,2,9.0,0
CUST1154,Male,40.0,West,8,Month-to-Month,Credit Card,Fiber,Standard,90.04,705.13,54.0,2,9.3,0
CUST1638,Female,53.0,East,7,Month-to-Month,Credit Card,No Internet,Premium,78.32,571.32,3.8,2,6.0,1
CUST1662,Male,21.0,West,24,Month-to-Month,Electronic Check,Fiber,Basic,56.78,1437.02,67.6,4,9.5,0
CUST1853,Female,36.0,West,46,Month-to-Month,Bank Transfer,Fiber,Standard,73.47,3163.25,84.5,1,8.5,0
CUST1287,Male,30.0,South,60,One-Year,UPI,Fiber,Premium,101.11,6109.68,82.0,2,10.0,0
CUST1625,Male,39.0,North,23,Month-to-Month,UPI,DSL,Premium,95.79,2192.93,27.9,1,5.7,1
CUST2131,Female,46.0,South,12,Month-to-Month,UPI,Fiber,Standard,84.39,953.07,72.1,3,8.6,1
CUST1685,Male,34.0,South,18,Month-to-Month,Electronic Check,No Internet,Basic,30.91,553.16,28.2,3,9.1,1
CUST2019,Male,51.0,South,19,Two-Year,Credit Card,Fiber,Standard,76.49,1449.69,48.7,1,8.4,0
CUST1937,Male,18.0,West,62,Two-Year,UPI,DSL,Standard,60.12,3727.94,18.4,2,10.0,0
CUST1569,Female,43.0,West,8,Month-to-Month,Credit Card,Fiber,Premium,110.82,878.48,32.0,0,,0
CUST2148,Male,32.0,North,6,Month-to-Month,UPI,Fiber,Standard,80.6,474.59,41.0,7,2.5,1
CUST1734,Male,44.0,East,54,One-Year,UPI,DSL,Basic,37.48,1998.29,15.7,1,10.0,0
CUST1792,Male,18.0,South,29,One-Year,Credit Card,DSL,Standard,60.12,1666.13,13.8,1,9.6,0
CUST1017,Male,43.0,East,25,One-Year,Electronic Check,DSL,Premium,103.5,2602.67,23.8,2,7.2,0
CUST1127,Male,35.0,East,49,Two-Year,Electronic Check,DSL,Basic,46.44,2347.69,39.8,2,7.8,0
CUST1322,Male,18.0,West,21,Month-to-Month,Credit Card,Fiber,Premium,94.45,1925.57,72.3,3,7.3,0
CUST1255,Female,31.0,North,50,Two-Year,Electronic Check,Fiber,Premium,111.66,5971.17,52.2,5,7.2,0
CUST2029,Male,44.0,East,23,Two-Year,Electronic Check,DSL,Premium,87.84,1868.73,19.9,1,9.9,0
CUST2187,Female,41.0,North,19,Month-to-Month,Bank Transfer,Fiber,Basic,50.47,1013.95,43.4,1,6.1,0
CUST1190,Female,36.0,West,42,One-Year,Electronic Check,Fiber,Premium,100.65,4417.82,45.3,1,8.9,0
CUST1115,Female,78.0,East,72,Two-Year,UPI,DSL,Standard,58.95,3928.66,14.3,0,10.0,0
CUST2178,Male,19.0,North,31,One-Year,Electronic Check,Fiber,Premium,95.89,2984.86,49.0,3,6.1,0
CUST1899,Female,30.0,North,6,Month-to-Month,Bank Transfer,Fiber,Premium,114.41,673.93,79.2,9,1.6,1
CUST1606,Female,37.0,North,59,One-Year,Electronic Check,Fiber,Premium,108.78,6176.82,55.5,2,10.0,0
CUST1180,Female,42.0,South,19,Month-to-Month,Electronic Check,No Internet,Basic,27.68,532.09,21.6,0,10.0,0
CUST1301,Male,58.0,West,53,One-Year,UPI,Fiber,Standard,92.92,4954.35,59.8,7,6.8,0
CUST1496,Male,21.0,North,17,Two-Year,Bank Transfer,No Internet,Standard,39.35,677.22,19.5,1,,0
CUST1348,Female,49.0,South,2,Month-to-Month,,No Internet,Standard,50.97,104.44,22.4,6,6.3,1
CUST2040,Male,48.0,South,2,Month-to-Month,Electronic Check,Fiber,Standard,78.45,154.52,61.9,5,4.3,1
CUST1994,Female,56.0,East,61,One-Year,Electronic Check,DSL,Premium,98.14,5779.98,56.0,0,9.8,0
CUST1744,Male,22.0,West,42,Two-Year,Bank Transfer,DSL,Basic,30.38,1305.21,18.3,1,9.0,1
CUST2120,Female,54.0,North,5,One-Year,Credit Card,DSL,Basic,46.79,226.14,42.0,3,8.0,0
CUST1966,Female,36.0,West,54,One-Year,Bank Transfer,Fiber,Standard,73.47,3850.59,30.9,7,8.2,0
CUST1517,Female,28.0,East,72,Two-Year,UPI,No Internet,Standard,46.02,3377.52,46.0,2,9.5,0
CUST1372,Male,41.0,East,72,Two-Year,Credit Card,DSL,Premium,84.0,5748.82,,2,8.4,0
CUST1045,Female,40.0,North,8,One-Year,Bank Transfer,Fiber,Basic,58.83,496.18,31.9,2,9.0,0
CUST1476,Male,18.0,East,12,Month-to-Month,Bank Transfer,DSL,Premium,93.64,1121.51,14.1,2,7.5,1
CUST1157,Female,39.0,South,9,Month-to-Month,,Fiber,Basic,47.5,445.4,35.2,5,6.0,1
CUST2068,Male,78.0,East,46,Month-to-Month,UPI,Fiber,Standard,80.95,3591.87,69.4,3,9.9,0
CUST1171,Female,32.0,West,10,One-Year,UPI,Fiber,Standard,73.1,741.77,62.7,1,7.3,0
CUST1016,Female,24.0,South,48,Month-to-Month,Credit Card,Fiber,Basic,57.74,2908.15,37.6,1,10.0,0
CUST1511,Female,46.0,South,61,Month-to-Month,UPI,Fiber,Basic,61.52,3701.65,47.2,3,9.6,0
CUST1048,Female,53.0,West,40,One-Year,Electronic Check,Fiber,Basic,45.54,1828.21,69.7,4,7.7,0
CUST1191,Male,29.0,West,28,Two-Year,Electronic Check,DSL,Basic,32.38,,18.0,4,5.3,0
CUST1546,Male,48.0,East,18,Month-to-Month,Electronic Check,DSL,Basic,43.86,836.24,43.9,1,9.7,0
CUST1515,Male,24.0,West,5,Month-to-Month,Electronic Check,Fiber,Standard,77.92,393.2,47.8,5,,1
CUST2010,Female,44.0,West,26,One-Year,UPI,DSL,Basic,31.28,801.35,33.5,2,8.4,0
CUST1949,Male,38.0,North,1,Month-to-Month,Electronic Check,No Internet,Premium,105.06,102.21,27.5,2,5.8,1
CUST1828,Female,57.0,South,6,One-Year,Electronic Check,Fiber,Standard,69.3,412.34,53.0,4,6.5,1
CUST2141,Female,69.0,North,37,One-Year,Electronic Check,DSL,Standard,51.48,1872.03,19.1,2,9.5,0
CUST1480,Male,40.0,East,33,Month-to-Month,Credit Card,No Internet,Standard,42.7,1383.54,48.6,2,10.0,0
CUST2133,Female,38.0,North,13,Month-to-Month,,Fiber,Standard,72.97,838.8,43.8,5,5.2,1
CUST1283,Male,45.0,North,47,One-Year,Credit Card,Fiber,Basic,47.1,2272.31,35.5,2,,0
CUST2034,Male,57.0,East,37,Month-to-Month,Bank Transfer,DSL,Basic,39.04,1361.52,51.5,0,10.0,1
CUST1797,Male,41.0,South,8,Month-to-Month,Bank Transfer,Fiber,Basic,53.11,420.14,67.0,1,7.1,0
CUST1950,Female,50.0,East,65,Month-to-Month,Electronic Check,Fiber,Standard,85.36,5422.81,93.5,2,9.9,0
CUST1225,Female,53.0,South,12,Month-to-Month,Credit Card,DSL,Basic,32.23,408.5,19.8,2,6.5,1
CUST1026,Male,54.0,South,20,Month-to-Month,UPI,Fiber,Basic,48.47,1019.44,26.3,1,8.8,0
CUST1282,Male,35.0,East,67,Month-to-Month,Bank Transfer,Fiber,Basic,51.7,3533.96,73.2,3,9.8,0
CUST2170,Male,34.0,South,72,One-Year,Bank Transfer,Fiber,Standard,94.87,6898.39,35.3,2,10.0,0
CUST1437,Male,46.0,West,19,Month-to-Month,UPI,Fiber,Basic,55.28,1001.85,91.9,2,8.7,0
CUST2172,Male,33.0,South,15,Month-to-Month,Electronic Check,DSL,Standard,65.26,913.83,26.7,2,,0
CUST1364,Female,44.0,West,11,Month-to-Month,Credit Card,DSL,Premium,91.52,992.58,28.6,1,,0
CUST1229,Male,28.0,South,27,Month-to-Month,Bank Transfer,Fiber,Standard,63.91,1910.55,41.5,1,,0
CUST1037,Male,55.0,South,30,One-Year,Electronic Check,Fiber,Basic,57.07,1590.42,77.4,2,9.0,0
CUST1669,Male,26.0,West,8,Month-to-Month,,Fiber,Premium,110.63,891.5,98.4,1,7.7,1
CUST1749,Female,38.0,West,36,Month-to-Month,UPI,Fiber,Standard,73.99,2842.16,82.5,1,9.7,0
CUST2185,Female,29.0,East,41,Two-Year,UPI,Fiber,Standard,68.49,2643.64,59.1,0,8.2,0
CUST1374,Male,53.0,North,1,One-Year,Electronic Check,Fiber,Basic,64.88,62.32,42.6,7,3.3,1
CUST1469,Male,25.0,West,8,Month-to-Month,,DSL,Premium,98.83,796.15,5.6,3,8.4,1
CUST1882,Female,51.0,East,13,Month-to-Month,Bank Transfer,Fiber,Basic,59.53,840.49,82.7,1,10.0,0
CUST2186,Male,57.0,West,1,Month-to-Month,Electronic Check,,Basic,62.77,59.68,38.5,2,7.0,1
CUST1687,Female,34.0,North,24,Month-to-Month,Electronic Check,Fiber,Premium,100.43,2441.12,60.4,0,10.0,1
CUST1032,Male,18.0,North,13,One-Year,Bank Transfer,DSL,Basic,31.06,437.04,36.1,2,7.5,0
CUST2022,Female,46.0,South,72,One-Year,Bank Transfer,DSL,Basic,37.24,2395.98,28.6,1,10.0,0
CUST2043,Female,47.0,North,29,Month-to-Month,Electronic Check,DSL,Basic,40.44,1175.8,46.6,3,8.3,0
CUST1194,Male,36.0,West,5,Month-to-Month,Credit Card,DSL,Basic,22.98,102.93,59.4,5,9.5,1
CUST2110,Male,28.0,West,18,Two-Year,Bank Transfer,No Internet,Premium,75.95,1336.52,31.7,3,7.4,0
CUST2118,Male,55.0,South,6,One-Year,Credit Card,DSL,Basic,38.75,230.79,26.2,2,,1
CUST1962,Male,43.0,South,42,One-Year,Electronic Check,DSL,Standard,55.12,2236.95,23.7,1,10.0,0
